Tweet Date,cleaned_text,Sentiment
2023-12-03 11:42:52+00:00,for me its amrt tlkm,Positive
2023-12-03 04:55:43+00:00,fundamental analysis of asii tlkm and smra stocks using fundachart,Neutral
2023-12-02 05:45:34+00:00,what is the relationship between tlkm and goto sis,Neutral
2023-12-02 05:38:07+00:00,bbri thanks because goto is also going up,Positive
2023-12-02 04:44:31+00:00,shm its better for beginners to add lots of bbri tlkm or buy dont have it before bren okay thank you,Neutral
2023-12-01 02:01:06+00:00,telkom indonesia tlkm is looking for strategic partners to support the expansion of its business unit data center co with the opportunity of share ownership,Neutral
2023-12-01 01:17:34+00:00,telkom indonesia tlkm is looking for strategic partners to support the expansion of its business unit data center co with the opportunity of share ownership,Neutral
2023-11-30 02:14:33+00:00,ihsg opens higher bbri tlkm arto bren shares profitable,Positive
2023-11-28 13:42:00+00:00,tlkm shares sheets lots,Neutral
2023-11-28 12:57:42+00:00,only is the only market leader stock that is moving positively while the others are moving flat to lower,Positive
2023-11-28 10:39:45+00:00,ihsg closed higher business friends the composite stock price index ihsg closed higher to in todays trading tuesday bren shares owned by prajogo pangestu tlkm and mdka were seen parked in the green zone,Positive
2023-11-28 04:57:31+00:00,jis grass management failed wika was destroyed kcic lrt was designed wrongly fortunately goto bounced back even though tlkm suffered losses due to buying overpriced goto shares,Negative
2023-11-28 02:58:29+00:00,pt telkom indonesia tbk tlkm posted a profit of rp trillion rp per share in januaryjune up compared to the same period in,Positive
2023-11-24 04:08:06+00:00,telkom transformation records revenue of idr trillion and net profit growth of up to yoy pt telkom indonesia tbk tlkm posted a profit of idr trillion idr per share in januaryjune up compared to the same period in,Positive
2023-11-23 08:48:04+00:00,pt telkom indonesia tbk tlkm posted a profit of idr trillion idr per share in januaryjune up compared to the same period in,Positive
2023-11-23 07:22:38+00:00,pt telkom indonesia tbk tlkm posted a profit of idr trillion idr per share in januaryjune up compared to the same period in,Positive
2023-11-23 01:53:21+00:00,issuers who have data center business in the indonesian stock market dcii edge mlpt tlkm asgr just info not a purchase suggestion,Neutral
2023-11-23 01:23:08+00:00,asgr isnt it a printing company edge dcii mora dnet srtg very small dont know where asii collaboration with equinix but the portion is not too significant tlkm,Neutral
2023-11-22 02:04:25+00:00,todays trading idea smra tlkm antm shares,Neutral
2023-11-21 15:24:45+00:00,telkom transformation records revenue of idr trillion and net profit growth of up to yoy pt telkom indonesia tbk tlkm records a profit of idr trillion idr per share in januaryjune,Positive
2023-11-21 00:56:33+00:00,tlkm pgas klbf auto stocks predicted to make profits when ihsg is bullish,Positive
2023-11-20 09:39:54+00:00,pt telkom indonesia tbk tlkm posted a profit of idr trillion idr per share in januaryjune up compared to the same period in,Positive
2023-11-20 07:09:38+00:00,telkom records revenue of idr trillion and net profit growth of up to yoy pt telkom indonesia tbk tlkm posted a profit of idr trillion idr per share in januaryjune up compared to,Positive
2023-11-19 06:40:08+00:00,tlkm during ipo million lots sheets sold years later in may at a price of got more than million including bonus shares,Positive
2023-11-17 15:16:08+00:00,pt telkom indonesia tbk tlkm posted a profit of idr trillion idr per share in januaryjune up compared to the same period in,Positive
2023-11-17 11:14:42+00:00,pt telkom indonesia tbk tlkm posted a profit of idr trillion idr per share in januaryjune up compared to the same period in,Positive
2023-11-17 04:05:12+00:00,telkom transformation records revenue of idr trillion and net profit growth of up to yoy pt telkom indonesia tbk tlkm posted a profit of idr trillion idr per share in januaryjune up compared to the same period in,Positive
2023-11-16 16:22:41+00:00,tlkm gt same as bbrigt,Positive
2023-11-16 13:58:35+00:00,bbri bmri tlkm the longest hold is that one,Positive
2023-11-16 13:00:02+00:00,business people like to be given shares tlkm lots is enough,Positive
2023-11-16 02:02:40+00:00,telkom transformation records revenue of idr trillion and net profit growth of up to yoy pt telkom indonesia tbk tlkm posted a profit of idr trillion idr per share in januaryjune up compared to the same period in,Positive
2023-11-16 01:41:47+00:00,pt telkom indonesia tbk tlkm posted a profit of rp trillion rp per share in januaryjune up compared to the same period in,Positive
2023-11-15 14:06:26+00:00,pt telkom indonesia tbk tlkm posted a profit of idr trillion idr per share in januaryjune up compared to the same period in,Positive
2023-11-15 07:46:41+00:00,will it be a happy ending or just an ordinary one just do it and live it going up and down every day is like tlkm stock its unclear,Negative
2023-11-14 03:04:48+00:00,telkom transformation records revenue of idr trillion and net profit growth of up to yoy pt telkom indonesia tbk tlkm posted a profit of idr trillion idr per share in januaryjune up,Positive
2023-11-13 07:58:11+00:00,tlkm asii also gitu ywdh serok si support wait for harvest dividend,Positive
2023-11-11 13:04:56+00:00,my holding stocks in tlkm bbri bmtr are immediately nervous,Negative
2023-11-11 04:11:09+00:00,weekly stock exchange foreign investors sell tlkm and bbni shares collect bbri,Negative
2023-11-09 13:48:53+00:00,stocks crypto government bonds currency in stocks i collect more bbca bbri tlkm stocks and the rest is used for trading,Neutral
2023-11-09 10:28:54+00:00,telkom transformation records revenue of idr trillion and net profit growth of up to yoy pt telkom indonesia tbk tlkm posted a profit of idr trillion idr per share in januaryjune up compared to the same period,Positive
2023-11-09 05:59:14+00:00,telkom transformation records revenue of idr trillion and net profit growth of up to yoy pt telkom indonesia tbk tlkm records a profit of idr trillion idr per share in januaryjune,Positive
2023-11-08 12:27:07+00:00,foreign investors posted a net sell of rp billion the largest net sell occurred in tlkm shares,Negative
2023-11-06 11:12:24+00:00,averaging up the averaging up strategy is better known in stock investment here you will make gradual stock purchases to maximize profits for example you have lots of telkom tlkm shares at a price of rp,Neutral
2023-11-06 02:05:00+00:00,pt telkom indonesia persero tbk tlkm has published its q financial report tlkms revenue grew by and net profit attributable to owners of the parent entity increased by compared to q,Positive
2023-11-05 07:16:29+00:00,view goto sido tlkm property konstruksi,Neutral
2023-11-05 04:14:09+00:00,telkom tlkm meets expectations stock price target still high investor daily,Positive
2023-11-03 16:42:01+00:00,before i knew about i had bought gold on toped and bris tlkm and ulvr shares on the ajaib app i also bought some crypto after learning about bitcoin i sold everything and went all in on centralized ones tend to be unstable learn before you buy,Neutral
2023-11-03 15:55:32+00:00,this is more painful than the dividend trap,Negative
2023-11-03 04:29:08+00:00,pt telkom indonesia tbk tlkm posted a profit of idr trillion idr per share in januaryjune up compared to the same period in,Positive
2023-11-03 02:47:34+00:00,if you buy bbri or tlkm youre just learning about stocks dont invest a lot of money straight away especially buying warrants learn first,Neutral
2023-11-02 12:26:52+00:00,there are bbri bbca asii tlkm why choose goto warrant too,Negative
2023-11-01 12:23:53+00:00,today the ihsg was slaughtered it felt like a covid massacre if you look at the rt data around stocks fell stocks rose stocks were stuck and stocks could not be traded goto tlkm really helped the ihsg today even though usually they are a burden,Negative
2023-11-01 12:18:24+00:00,when the idx crashed at the beginning of covid the ihsg was i could buy sido icbp smsm tlkm but there were also some that were not very profitable pwon aces these two issuers were affected in the long term the point is when the stock exchange crashes you still have to be selective,Neutral
2023-11-01 09:29:49+00:00,wow thats really cool maybe i can do it just set aside some of this months salary to buy tlkm shares,Positive
2023-11-01 08:59:51+00:00,goodnews do not regret saving this stock when tlkm,Positive
2023-11-01 08:58:17+00:00,pt telkom indonesia tbk tlkm posted a profit of idr trillion idr per share in januaryjune up compared to the same period in,Positive
2023-11-01 08:55:47+00:00,telkom transformation records revenue of idr trillion and net profit growth of up to pt telkom indonesia tbk tlkm posted a profit of idr trillion idr per share in januaryjune up compared to the same period in,Positive
2023-11-01 08:54:46+00:00,pt telkom indonesia tbk tlkm posted a profit of idr trillion idr per share in januaryjune up compared to the same period in,Positive
2023-11-01 08:45:11+00:00,proff spil bandar tlkm dong its really unclear how to play,Negative
2023-11-01 08:00:36+00:00,todays stock recommendations buy on weakness asri elsa icbp and tlkm,Positive
2023-11-01 07:27:35+00:00,very good performance in fact tlkm shares at the close of trading yesterday were one of the ihsg movers,Positive
2023-11-01 01:07:56+00:00,wow ive already sold a lot of shares apparently tlkm was bought lol,Negative
2023-11-01 00:09:04+00:00,ihsg tests level check asri elsa icbp tlkm stocks,Neutral
2023-10-31 10:32:38+00:00,tlkm gas,Positive
2023-10-31 07:44:27+00:00,keep fighting indf tlkm and sido,Positive
2023-10-30 05:36:37+00:00,at least learn first,Neutral
2023-10-30 04:36:34+00:00,that means the owner of blackrock is from israel not apple although who knows where the source is from blackrock does have shares in large technology companies namely apple microsoft and amazon they also invest in indonesia such as in goto tlkm klbf etc,Neutral
2023-10-30 01:42:48+00:00,rupiah weakens outflow continues to occur i have to do something dont forget to follow our tiktok hashtag,Negative
2023-10-29 09:18:36+00:00,prospek ihsg saham asii bbca bbri bbni bmri ammn bren medc meta pgeo goto mari pmmp tlkm jelang fomc meeting link full video menit,Neutral
2023-10-28 01:46:13+00:00,what are you doing on tlkm until now,Negative
2023-10-27 17:21:39+00:00,be patient that analysis has been going on for a long time and i havent got the buying price yet dont worry it will definitely plummet tlkm,Negative
2023-10-27 14:43:11+00:00,hold on the company is fine it will rebound later but please dont wait until next year because its still an election year bumns usually go down wkw,Positive
2023-10-27 13:12:40+00:00,just wait and hope for a breakeven dividend bmri and tlkm can achieve a x breakeven dividend antam is a bit difficult,Positive
2023-10-27 11:43:45+00:00,if youve bought bbri and tlkm type shares you should just sleep,Positive
